CD_SETOR,CD_SIT,NM_SIT,CD_UF,NM_UF,SIGLA_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,geometry
250750705000451,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8607681199999 -7.09404200999995, -34.86081816 -7.09427699999998, -34.86086316 -7.09454699999998, -34.8609031199999 -7.09491698999994, -34.8608991139999 -7.09506151699998, -34.8608263739999 -7.09518024499994, -34.8606629999999 -7.09538201999993, -34.86057804 -7.09555697999997, -34.860563392 -7.09580598499997, -34.8606565809999 -7.09606274899994, -34.860763506 -7.09627955399998, -34.860928701 -7.09656900299996, -34.8610736699999 -7.09673895499998, -34.8611673619999 -7.09684573299995, -34.861438945 -7.09654050999995, -34.861748577 -7.09622822099993, -34.861575193 -7.09601896799995, -34.8613896969999 -7.09566900899995, -34.861385609 -7.09564528899995, -34.861221917 -7.09481742299994, -34.861583896 -7.09473584899996, -34.861680012 -7.09483005799996, -34.86214275 -7.09452786199995, -34.862247136 -7.09444395999998, -34.862372845 -7.09432105599996, -34.862391166 -7.09427396899997, -34.862290344 -7.09421648999995, -34.861949533 -7.09404140999993, -34.8618386979999 -7.09400445899996, -34.861131197 -7.09388586299997, -34.8607398149999 -7.09388156599994, -34.8607681199999 -7.09404200999995))"
250750705000452,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.863439902 -7.09479275499996, -34.86392784 -7.09500698999994, -34.8639744879999 -7.09489565999996, -34.864679769 -7.09523004199997, -34.8651331199999 -7.09541198999995, -34.8651781199999 -7.09512200999995, -34.8652063559999 -7.09489379199994, -34.865208997 -7.09487104399994, -34.865032248 -7.09480707499995, -34.8645675769999 -7.09460945099994, -34.8642842639999 -7.09449039099997, -34.864040927 -7.09442662899994, -34.86400853 -7.09475319399996, -34.8635500849999 -7.09454407099997, -34.863439902 -7.09479275499996))"
250750705000453,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.861967265 -7.09606038599998, -34.86279923 -7.09674615699993, -34.863243601 -7.09703056199993, -34.863437346 -7.09713550199996, -34.863834299 -7.09660344499997, -34.863970605 -7.09645493099993, -34.864033266 -7.09640080299994, -34.864396808 -7.09611009399993, -34.8646492509999 -7.09598316699993, -34.864679769 -7.09523004199997, -34.8639744879999 -7.09489565999996, -34.86392784 -7.09500698999994, -34.863439902 -7.09479275499996, -34.8631699929999 -7.09466024599993, -34.8629980389999 -7.09458291799996, -34.862635011 -7.09518701399998, -34.862580683 -7.09525985299996, -34.86223296 -7.09577198999995, -34.861967265 -7.09606038599998))"
250750705000454,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8611673619999 -7.09684573299995, -34.8611519479999 -7.09691076299993, -34.860702617 -7.09740458099998, -34.860372957 -7.09773378399996, -34.860348358 -7.09820582299994, -34.8608531049999 -7.09840787799993, -34.8609676639999 -7.09847574499997, -34.861295862 -7.09865155999995, -34.861754016 -7.09886457599993, -34.8622333019999 -7.09908487199993, -34.8623260009999 -7.09911326999998, -34.862583257 -7.09925252299996, -34.862993995 -7.09861720299995, -34.863127897 -7.09841597099995, -34.862770009 -7.09817838799995, -34.8625116379999 -7.09804107399998, -34.862150374 -7.09773288999997, -34.8623230979999 -7.09750128599995, -34.8620595479999 -7.09717772999994, -34.8617613559999 -7.09689476399996, -34.861450481 -7.09657711299997, -34.861438945 -7.09654050999995, -34.8611673619999 -7.09684573299995))"
250750705000455,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.861967265 -7.09606038599998, -34.861779509 -7.09619102999994, -34.861748577 -7.09622822099993, -34.861438945 -7.09654050999995, -34.861450481 -7.09657711299997, -34.8617613559999 -7.09689476399996, -34.8620595479999 -7.09717772999994, -34.8623230979999 -7.09750128599995, -34.862150374 -7.09773288999997, -34.8625116379999 -7.09804107399998, -34.862770009 -7.09817838799995, -34.863127897 -7.09841597099995, -34.86339944 -7.09802724399998, -34.863565891 -7.09769593599998, -34.863798285 -7.09732299099994, -34.864079573 -7.09698674399993, -34.864303548 -7.09679826999997, -34.8647691899999 -7.09640146299995, -34.8646492509999 -7.09598316699993, -34.864396808 -7.09611009399993, -34.864033266 -7.09640080299994, -34.863970605 -7.09645493099993, -34.863834299 -7.09660344499997, -34.863437346 -7.09713550199996, -34.863243601 -7.09703056199993, -34.86279923 -7.09674615699993, -34.861967265 -7.09606038599998))"
250750705000456,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8651331199999 -7.09541198999995, -34.8650982469999 -7.09565918999994, -34.864946027 -7.09658493799998, -34.8647875939999 -7.09716585999996, -34.864585669 -7.09769707799995, -34.864660866 -7.09775446099997, -34.86609792 -7.09855703999995, -34.8661681199999 -7.09839197999997, -34.8660478799999 -7.09727201999993, -34.8659729999999 -7.09661195999996, -34.86593808 -7.09630199999998, -34.8659139599999 -7.09604198999995, -34.86586104 -7.09544996999995, -34.86583188 -7.09530596999997, -34.8651781199999 -7.09512200999995, -34.8651331199999 -7.09541198999995))"
250750705000457,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.84596708 -7.08473501999993, -34.845711745 -7.08875287799998, -34.8449495739999 -7.08800407899997, -34.844133917 -7.08738899399998, -34.8436926599999 -7.08737562199997, -34.8420880899999 -7.08922087799994, -34.841554807 -7.08985151399997, -34.839227141 -7.08978772999995, -34.839240612 -7.09043399899997, -34.839295513 -7.09240063299995, -34.839031086 -7.09245111299998, -34.839002872 -7.09255834299995, -34.8385774289999 -7.09255789899993, -34.8380935709999 -7.09257362799997, -34.8380035229999 -7.09257715699994, -34.838112505 -7.09299803999994, -34.8381758589999 -7.09322729599995, -34.838195976 -7.09334834899994, -34.838206981 -7.09346224899997, -34.83819599 -7.09356596799995, -34.838161844 -7.09367464599995, -34.83808619 -7.09379715199998, -34.837672207 -7.09425771899993, -34.837464069 -7.09451340499993, -34.838265506 -7.09509172299994, -34.8383710529999 -7.09516857599994, -34.838789864 -7.09553054499997, -34.839145644 -7.09582777099996, -34.839744359 -7.09633124899995, -34.84014367 -7.09592214499997, -34.840278 -7.09570196999994, -34.84048788 -7.09550801999995, -34.84092816 -7.09495199999998, -34.8410282419999 -7.09482654199996, -34.841133 -7.09469702999996, -34.84174788 -7.09393697999997, -34.842123 -7.09350695999996, -34.84264788 -7.09294697999997, -34.843617723 -7.09418118899993, -34.8442171199999 -7.09377695999996, -34.84479312 -7.09345700999995, -34.84539288 -7.09313201999993, -34.846873919 -7.09228737699993, -34.8472477559999 -7.08937028699995, -34.84718945 -7.08872759199994, -34.847338704 -7.08675771999998, -34.8474102019999 -7.08562345499996, -34.847418462 -7.08515261699995, -34.8473934579999 -7.08466682399995, -34.847374696 -7.08434280499995, -34.84674288 -7.08460901999996, -34.84596708 -7.08473501999993))"
250750705000458,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.846025901 -7.08341058699995, -34.8460012969999 -7.08390330399993, -34.845977846 -7.08469419099993, -34.84596708 -7.08473501999993, -34.84674288 -7.08460901999996, -34.847374696 -7.08434280499995, -34.847306519 -7.08376595999994, -34.847317155 -7.08339725799993, -34.846025901 -7.08341058699995))"
250750705000459,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.846045762 -7.08254765499993, -34.846025901 -7.08341058699995, -34.847317155 -7.08339725799993, -34.8472974599999 -7.08267676199995, -34.8472697239999 -7.08216132099994, -34.84608804 -7.08215632499997, -34.846045762 -7.08254765499993))"
250750705000460,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.846181782 -7.07974267899993, -34.84618416 -7.08037199999995, -34.8461515979999 -7.08114428999994, -34.846128 -7.08142598999996, -34.8461090279999 -7.08184475599995, -34.84608804 -7.08215632499997, -34.8472697239999 -7.08216132099994, -34.8471350249999 -7.08142274299996, -34.846974678 -7.08061463599995, -34.8468252279999 -7.07998118499995, -34.846746918 -7.07940437999997, -34.84675655 -7.07884343499995, -34.846762299 -7.07873037399997, -34.8467657099999 -7.07832546299994, -34.8467384649999 -7.07835836299995, -34.8462672759999 -7.07822776799998, -34.8462579599999 -7.07836202999994, -34.84624788 -7.07903198999998, -34.846181782 -7.07974267899993))"
250750705000461,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8410282419999 -7.09482654199996, -34.841634213 -7.09508288999996, -34.8420189399999 -7.09523987599994, -34.842368289 -7.09528188699994, -34.84265812 -7.09518288799995, -34.842880619 -7.09495847399995, -34.8431237419999 -7.09468763199993, -34.843617723 -7.09418118899993, -34.84264788 -7.09294697999997, -34.842123 -7.09350695999996, -34.84174788 -7.09393697999997, -34.841133 -7.09469702999996, -34.8410282419999 -7.09482654199996))"
250750705000462,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8431237419999 -7.09468763199993, -34.843520782 -7.09521137699994, -34.8436668259999 -7.09557757499994, -34.8436609089999 -7.09709595499993, -34.844306979 -7.09712667499997, -34.844324775 -7.09587394799996, -34.8443388159999 -7.09525061799997, -34.8443056579999 -7.09509350999997, -34.844240885 -7.09495280299996, -34.843617723 -7.09418118899993, -34.8431237419999 -7.09468763199993))"
250750705000463,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.843617723 -7.09418118899993, -34.844240885 -7.09495280299996, -34.8443056579999 -7.09509350999997, -34.8443388159999 -7.09525061799997, -34.844324775 -7.09587394799996, -34.845858 -7.09597700999996, -34.84613895 -7.09599127299998, -34.846262376 -7.09517066999996, -34.8469235109999 -7.09320888599996, -34.846912629 -7.09302161999994, -34.8468598929999 -7.09250546399994, -34.846873919 -7.09228737699993, -34.84539288 -7.09313201999993, -34.84479312 -7.09345700999995, -34.8442171199999 -7.09377695999996, -34.843617723 -7.09418118899993))"
250750705000464,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8353745919999 -7.10335295099998, -34.8359828399999 -7.10366201999994, -34.83779292 -7.10457200999997, -34.8386230799999 -7.10317196999995, -34.8380071079999 -7.10292530599997, -34.8373949109999 -7.10265392699995, -34.836754544 -7.10236872899998, -34.83614304 -7.10207198999996, -34.8353745919999 -7.10335295099998))"
250750705000465,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8387130799999 -7.10690201999995, -34.839314466 -7.10722359899995, -34.8402392249999 -7.10579126099998, -34.8405568229999 -7.10527975899993, -34.8410729999999 -7.10554699999994, -34.8413406929999 -7.10514430499995, -34.8417140399999 -7.10456201999995, -34.841112155 -7.10428688199994, -34.8404876339999 -7.10401947999998, -34.839598 -7.10552199999995, -34.8387130799999 -7.10690201999995))"
250750705000466,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.840117891 -7.10215947999995, -34.8392678399999 -7.10346203999995, -34.83987912 -7.10373203999995, -34.84076292 -7.10239697999998, -34.8413828399999 -7.10148203999995, -34.84110816 -7.10136701999994, -34.840727075 -7.10119266899994, -34.840117891 -7.10215947999995))"
250750705000467,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8355529999999 -7.10179703999995, -34.83614304 -7.10207198999996, -34.836754544 -7.10236872899998, -34.8376432429999 -7.10104774699994, -34.8382365159999 -7.10013180199996, -34.837612614 -7.09985522299996, -34.836989531 -7.09958350899996, -34.8355529999999 -7.10179703999995))"
250750705000468,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.832926135 -7.10215014399995, -34.834145899 -7.10275785099998, -34.83476712 -7.10305199999993, -34.8353745919999 -7.10335295099998, -34.83614304 -7.10207198999996, -34.8355529999999 -7.10179703999995, -34.83495792 -7.10152703999995, -34.834286016 -7.10129131199994, -34.833664304 -7.10101599699993, -34.832926135 -7.10215014399995))"
250750705000469,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8332643969999 -7.10411842999997, -34.834474094 -7.10473897999998, -34.8353745919999 -7.10335295099998, -34.83476712 -7.10305199999993, -34.834145899 -7.10275785099998, -34.8332643969999 -7.10411842999997))"
250750705000470,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.83528802 -7.10722849499996, -34.835864552 -7.10759718499997, -34.8364180799999 -7.10795600999995, -34.837509906 -7.10629048099997, -34.8363044979999 -7.10568096599997, -34.83528802 -7.10722849499996))"
250750705000471,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.835864552 -7.10759718499997, -34.835716353 -7.10779934899995, -34.8353917059999 -7.10818345299998, -34.8350352309999 -7.10852278999994, -34.835028434 -7.10854167899993, -34.835254012 -7.10869308399998, -34.8361392589999 -7.10933600299995, -34.836991365 -7.10835327999996, -34.8381258869999 -7.10659727599995, -34.837509906 -7.10629048099997, -34.8364180799999 -7.10795600999995, -34.835864552 -7.10759718499997))"
250750705000472,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.837185426 -7.11002723799993, -34.8367887699999 -7.11052066899992, -34.836495816 -7.11031377199993, -34.836246417 -7.11060846299995, -34.836022923 -7.11080714999997, -34.8363958689999 -7.11110422799993, -34.83689011 -7.11073250099997, -34.837538195 -7.11005374399997, -34.8379024459999 -7.10968882999993, -34.8382915999999 -7.10933151899997, -34.8386663969999 -7.10903116699996, -34.839051921 -7.10854018199996, -34.8386119589999 -7.10828892299998, -34.838460034 -7.10851946999998, -34.838315912 -7.10877386499993, -34.837780875 -7.10937143499996, -34.837185426 -7.11002723799993))"
250750705000473,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.84159513 -7.10060668799997, -34.843742458 -7.10133347199996, -34.843837645 -7.10091070099998, -34.8440079599999 -7.10002700999996, -34.842737445 -7.09986371399998, -34.8419863359999 -7.09978202999997, -34.841682084 -7.09974688099993, -34.84159812 -7.10060201999994, -34.84159513 -7.10060668799997))"
250750705000474,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.842737445 -7.09986371399998, -34.8440079599999 -7.10002700999996, -34.843837645 -7.10091070099998, -34.844316873 -7.10105711999995, -34.8447908599999 -7.09994693999994, -34.844826145 -7.09991031599998, -34.844881007 -7.09978989599995, -34.845019389 -7.09961263899993, -34.8455239629999 -7.09936022599993, -34.845550353 -7.09795379599996, -34.844264552 -7.09786907599994, -34.8429353879999 -7.09777292099994, -34.8428794599999 -7.09824401699996, -34.842829087 -7.09889694799995, -34.842788072 -7.09930636099995, -34.842737445 -7.09986371399998))"
250750705000475,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8373319369999 -7.09867868899994, -34.8373206809999 -7.09878648399996, -34.8372517249999 -7.09909370099996, -34.837232075 -7.09922224199994, -34.837911323 -7.09931826099995, -34.838592618 -7.09937934599998, -34.8392742619999 -7.09946101899993, -34.8393445899999 -7.09890727099997, -34.8394371329999 -7.09820284199998, -34.839527593 -7.09756203999996, -34.839384702 -7.09754790599993, -34.8388585819999 -7.09751656799995, -34.838174758 -7.09746824299998, -34.838155109 -7.09752442499996, -34.838145429 -7.09761327599995, -34.838129465 -7.09774770099995, -34.838099771 -7.09798134199997, -34.838083378 -7.09813061699998, -34.838066306 -7.09830795399995, -34.838047182 -7.09847473399998, -34.8380259429999 -7.09861174599996, -34.8380050979999 -7.09875451899995, -34.8378309839999 -7.09873195399996, -34.837571614 -7.09870421499994, -34.8373319369999 -7.09867868899994))"
250750705000476,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8353860679999 -7.09844985299998, -34.836109311 -7.09854806099997, -34.8357768339999 -7.09903705599993, -34.835977288 -7.09909719599995, -34.8365920809999 -7.09915161299995, -34.836668458 -7.09860091499996, -34.8367028399999 -7.09830701999994, -34.836816805 -7.09738137799997, -34.83640545 -7.09735437999996, -34.835574048 -7.09728878399994, -34.8355417459999 -7.09790812499995, -34.8354941699999 -7.09816770599997, -34.8353860679999 -7.09844985299998))"
